id,Author,Text,User Location,Country_Code,Tweet Country,created_at
1374321001958232065,Maddy_sana,RT @FlaShBloGLive: #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,,None,None,2021-03-23 11:23:55
1374321003225092096,abati1990,Confusion As Brazil Faces COVID-19 Surge With Two Health Ministers https://t.co/aIX59HLJVD,Nigeria ,None,None,2021-03-23 11:23:55
1374321007654277120,pharmaphorum,.@AstraZeneca has been rebuked by a US health authority after a trial monitoring board said data published from a l… https://t.co/rO4I6LXzyA,"London, England",None,None,2021-03-23 11:23:56
1374321012125409281,dougscripts,"State COVID-19 call center, set up as vaccine demand skyrocketed, cost at least $4.2 million for first weeks… https://t.co/DCsuLWqzsG","Newton MA, USA",None,None,2021-03-23 11:23:57
1374321013899591684,LindsayPB,RT @HomelessVC: We have partnered with 18 organisations to ensure that people experiencing homelessness are made a priority to recieve the…,"England, United Kingdom",None,None,2021-03-23 11:23:58
1374321016109998083,kimshurtleff,"RT @HEAVYDUTYPMC: 15-19 miles from me, in Longmont; 4-5 miles from where I used to work, in Boulder, 1-3 from campus of CU",,None,None,2021-03-23 11:23:58
1374321015489191940,georgvh,"Meanwhile, the European Commission has announced that it will 'revise' its vaccine export rules, otherwise known as… https://t.co/uOyZthmJer","Brussels, Belgium",None,None,2021-03-23 11:23:58
1374321016495771653,mamonek,"RT @inquirerdotnet: ‘WE HAVE DONE VERY WELL’

Presidential spokesperson Harry Roque said the IATF will not be abolished and that the rise o…","Cebu City, Philippines",None,None,2021-03-23 11:23:58
1374321018290987013,ramdisease,"RT @jameshohmann: A National Guard convoy transporting doses of the COVID-19 vaccine was ambushed Monday morning in west Texas, according t…","Queens, NY",None,None,2021-03-23 11:23:59
1374321018785914884,calendula46,RT @AP: BREAKING: AstraZeneca says advanced trial data from a U.S. study on its COVID-19 vaccine shows it is 79% effective. https://t.co/rv…,Midlands uk.,None,None,2021-03-23 11:23:59
1374321018806931458,guyfawkes2_0,RT @Reuters_Health: British drugmaker AstraZeneca Plc may have provided an incomplete view of efficacy data on its COVID-19 vaccine from a…,Italia,None,None,2021-03-23 11:23:59
1374321020010651649,WonderinWhatDFW,I wonder what Dallas City Council Member Adam Bazaldua is doing about COVID-19 in their district?,"DFW, Texas",None,None,2021-03-23 11:23:59
1374321022992797702,sosocristian,RT @Reuters_Health: British drugmaker AstraZeneca Plc may have provided an incomplete view of efficacy data on its COVID-19 vaccine from a…,,None,None,2021-03-23 11:24:00
1374321023080796160,Raji_962,"RT @Chellaney: If you do, you are a ""racist."" The emergence of multiple variants of the original virus only underscores the mounting costs…","Chandigarh, India.",None,None,2021-03-23 11:24:00
1374321025492615169,TXLegeBills,HR 357: Honoring the staff members of Valley Baptist Micro-Hospital in Weslaco for their efforts during the COVID-1… https://t.co/IUx3y0I32w,"Texas, USA",None,None,2021-03-23 11:24:00
1374321025660379138,Wsswendy,RT @kylenabecker: COVID-19 won't even be close to the deadliest pandemic in human history. But if will by far be the dumbest.,"Georgia, USA",None,None,2021-03-23 11:24:00
1374321026302025730,GneissShorts,"RT @SFGate: Being protected from COVID-19 is the most obvious benefit of getting vaccinated, but here's another one: free doughnuts. 

Star…","Modesto, CA",None,None,2021-03-23 11:24:00
1374321026956398594,salumpwet,"RT @nad0227: News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: https://t.co/K1dj8Z7q8x",,None,None,2021-03-23 11:24:01
1374321026935439366,shanahanfamily,Here's to everyone who has lost loves ones from the COVID-19 virus &amp; for all who have suffered from it too! Its lon… https://t.co/Si956CtkrW,"South East, England",None,None,2021-03-23 11:24:01
1374321028193730562,fadxing,RT @nayadontgiveaf: The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,160321 190430 190719-20 190807,None,None,2021-03-23 11:24:01
1374321030626381825,SaldiYusuf,RT @uofunursing: ❗️ All Utahns 16+ can now make an appointment to receive a COVID-19 vaccine!,Indonesia,None,None,2021-03-23 11:24:02
1374321031498797066,sycipft,"COVID-19 Genetic Mutation D614G Makes the Virus Up to 8x More Infectious 
https://t.co/WHFATP5tGi",,None,None,2021-03-23 11:24:02
1374321033419833344,Kalaote__,RT @Modimo07: SA Covid-19 best moments😂😜👍👌🏽 https://t.co/iyTH6S3BB8,,None,None,2021-03-23 11:24:02
1374321035932270596,UkCensored,RT @Telegraph: 🔴 💉 Care home workers will be required by law to have a Covid-19 jab under a historic legal change agreed by Boris Johnson a…,United Kingdom,None,None,2021-03-23 11:24:03
1374321036137668608,icebergvision,AstraZeneca’s COVID-19 vaccine shows 79% efficacy in US trial https://t.co/uee1FMAKVS,"London, England",None,None,2021-03-23 11:24:03
1374321041875595265,Joshthomastn,"Atlanta Schools: $2M and 8,000 tests
Nashville Schools: $8M and 127 tests

Metro government is incompetent on every… https://t.co/Ph8jsvic2j","Nashville, TN",None,None,2021-03-23 11:24:04
1374321042911490057,icebergvision,Researchers identify molecular ‘cookie cutter’ technique for COVID-19 drug discovery https://t.co/2DoJdzBY1H,"London, England",None,None,2021-03-23 11:24:04
1374321043511283714,Rakesh5_,#Budgam school closed for five days after 9 students test COVID-19 positive https://t.co/qyIosNcX9J,"Jammu, Jammu And Kashmir, 🇮🇳",None,None,2021-03-23 11:24:05
1374321045495283712,JasonLopezII,RT @cnnbrk: An independent board that reviews data from multiple Covid-19 vaccine candidates in the US has expressed concern over AstraZene…,,None,None,2021-03-23 11:24:05
1374321046854205442,DanielOwen322,"23/03/20 - 23/03/21

A time to reflect the horrible times of Covid-19 in the UK","England, United Kingdom",None,None,2021-03-23 11:24:05
1374321047537905667,JayaBajaj2,What about in the UK too? PRETTY PLEASE! 🙏,"Reading, England",None,None,2021-03-23 11:24:06
1374321049911836673,benjamin_c,"RT @aidsmap: At #CROI2021, Professor @JamesEKHildreth made a strong case for attending to the social determinants of health in order to add…","Normanby, Redcar and Cleveland",None,None,2021-03-23 11:24:06
1374321053917442056,SPICYYMILF,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:24:07
1374321054236209156,kathandkar2020,RT @armyhealth_: There is so much information on COVID-19 and vaccinations on the internet. The AHC has condensed information from reliable…,,None,None,2021-03-23 11:24:07
1374321055058235393,LBU_EdPsych,Exciting opportunity for our students to engage in some important research,"Leeds, UK",None,None,2021-03-23 11:24:07
1374321056031272962,rjvka,"RT @EdsonCGuido: METRO MANILA is now at HIGH RISK in terms of ICU bed occupancy for the first time since August last year ‼️

Over 70% of I…",,None,None,2021-03-23 11:24:08
1374321058615017473,ReadNGNetwork,Travelers who present fake COVID-19 results at airports will be prosecuted – NCDC https://t.co/JHQJL8OQS9,Nigeria,None,None,2021-03-23 11:24:08
1374321058724073473,__LWXO,"RT @cpettway79: Again, the vaccine does NOT stop you from contracting the virus, it limits its ability to get severely sick.","Ontario, Canada",None,None,2021-03-23 11:24:08
1374321059718033409,UhZaaReeUh,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","North Carolina, USA",None,None,2021-03-23 11:24:08
1374321060716363777,DAWORLDISMINE,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:24:09
1374321063597858818,Brexitletsgo,"RT @youth_unheard: This is illegal. Challenge in the courts will be coming. And, if the courts give this the green light (unlikely, but pos…",Right behind you,None,None,2021-03-23 11:24:09
1374321065640480770,MaDlameanie,"RT @LwaziSomya: Medical apartheid during a pandemic Covid-19 has magnified the Israel’s ill-treatyof Palestinians, seen in the unequal acce…",South Africa,None,None,2021-03-23 11:24:10
1374321069293670402,DatuPula,bruh u JUST HAD covid,,None,None,2021-03-23 11:24:11
1374321069956472835,ReinhardMD,RT @JeffRightNoww: If the Covid-19 Vaccines interview for a job @LateNightSeth https://t.co/rXYMsmcSYw,,None,None,2021-03-23 11:24:11
1374321070107414531,ADPHUK,RT @DPH_MAshton: 🦠Delighted to present this years Public Health Annual Report “LIVERPOOL'S COVID-19 JOURNEY” #Covid19 #Liverpool #PHAR ⁦@lp…,,None,None,2021-03-23 11:24:11
1374321070531035137,QueenMSheba,"RT @Greg0706: Reuters | U.S. health body questions AstraZeneca's Covid-19 vaccine trial data, says it may have used “outdated information”.…",Caribbean,None,None,2021-03-23 11:24:11
1374321072808497156,Rajkumar1265,"RT @GodrejAppliance: Are COVID-19 Vaccines safe, given how quickly they were developed? Dr. Sanjeev Bagai, Padma Shree &amp; Dr. B. C. Roy Pres…","Firozabad , India",None,None,2021-03-23 11:24:12
1374321075430043651,jacquiemccloy,"RT @churchofengland: More than half of UK adults have been vaccinated.

Now is the time to help communities in low and middle income countr…",UK,None,None,2021-03-23 11:24:12
1374321076902064131,BornThisWay1966,"RT @itvnews: A US trial of AstraZeneca’s Covid-19 vaccine may have used “outdated information”, say health officials 

https://t.co/VHxiQIp…",DowntownCanada 🇨🇦,None,None,2021-03-23 11:24:13
1374321078504321027,ravikiran185,"RT @BSYBJP: Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…",,None,None,2021-03-23 11:24:13
1374321078554787848,_mgmpt,"RT @HeyTammyBruce: A Cancer Vaccine Is In Development By COVID-19 Vaccine Maker, Using The Same Tech https://t.co/Ibd1PACE1j",,None,None,2021-03-23 11:24:13
1374321080215736322,DeehMarioh,"RT @BourgeoisWells: FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",Florida,None,None,2021-03-23 11:24:13
1374321080207339523,hanggangsahuliw,"RT @jlovessb19: ‼️HELP RT‼️

Not SB19 related, but I just want to help my close friend dahil nag positive sa Covid-19 and naka confine Papa…",,None,None,2021-03-23 11:24:13
1374321080643506177,barbaro_simone,RT @astroehlein: The pink countries are prolonging the pandemic by blocking a proposal to waive some intellectual property rules for Covid-…,"Palermo, Sicilia",None,None,2021-03-23 11:24:13
1374321081771831296,abatimedia,Confusion As Brazil Faces COVID-19 Surge With Two Health Ministers https://t.co/xjr22Ukecw,"Lagos, Nigeria",None,None,2021-03-23 11:24:14
1374321081956323330,myinternetdotmy,"[Video] Covid-19 numbers as of March 23, 2021 https://t.co/pLTkXGJCvB https://t.co/BdnKVUIUT7",Malaysia,None,None,2021-03-23 11:24:14
1374321082124140544,optionsbbq,RT @CHItraders: $PFE Ultra-Cold Storage Of COVID-19 Vaccine No Longer Required https://t.co/kiJupjY90v,Central Texas,None,None,2021-03-23 11:24:14
1374321082484752385,Arlenem93506403,"RT @nad0227: News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: https://t.co/K1dj8Z7q8x",,None,None,2021-03-23 11:24:14
1374321082388213762,KMNMFB606Justin,The media like @FoxNews needs to butt out of our lives and get off the air these information regarding covid-19 vac… https://t.co/wsegnaZAXc,"Spokane, WA",None,None,2021-03-23 11:24:14
1374321083004940289,CABRONWATHIKA,"RT @SalibaEra_: Covid-19 is real my guys, continue wearing that mask, wash your hands with running water or a sanitizer, maintain social di…",Kenya,None,None,2021-03-23 11:24:14
1374321083470389253,ektasawant77,"RT @BSYBJP: Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…","Bengaluru, India",None,None,2021-03-23 11:24:14
1374321083856252934,Mandy55551,RT @AP: BREAKING: AstraZeneca says advanced trial data from a U.S. study on its COVID-19 vaccine shows it is 79% effective. https://t.co/rv…,,None,None,2021-03-23 11:24:14
1374321084032380933,aadharaamos_,"RT @BSYBJP: Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…","KA - TS, India",None,None,2021-03-23 11:24:14
1374321086259683331,Chrisrisby1,RT @UKCovid19Stats: The @OurWorldInData COVID-19 data explorer is an excellent resource if you would like to know what's going on further a…,,None,None,2021-03-23 11:24:15
1374321087387951105,LeakyIsHere3,RT @nayadontgiveaf: The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,,None,None,2021-03-23 11:24:15
1374321090210709506,tascomodred,RT @dochudson_: this is fucking bullshit https://t.co/lfLpuNg9GO,,None,None,2021-03-23 11:24:16
1374321091238322179,kgbeasley,RT @WarnerMedia: It's understandable to have questions about the COVID-19 vaccine. The @FlightAttendant's @rosieperezbklyn has questions to…,,None,None,2021-03-23 11:24:16
1374321091498348544,PinkDriveNoels,"RT @ThePinkDrive: Just because COVID-19 is around, doesn’t mean cancer has taken a break. PinkDrive is having an Open Day &amp; invite you to c…",Johannesburg,None,None,2021-03-23 11:24:16
1374321091796209667,demonman117,"RT @DrZoeHyde: Australia didn’t eliminate COVID-19 by luck.

When the second wave began in Melbourne, our Prime Minister wanted us to learn…",,None,None,2021-03-23 11:24:16
1374321092400185345,vinumxvitae,RT @ABecenti: Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,( ͡° ͜ʖ ͡°),None,None,2021-03-23 11:24:16
1374321097932378125,drshashidharbk,"Root cause preventive, should  be followed by India too","Bengaluru, India",None,None,2021-03-23 11:24:18
1374321097882144768,georgiotesta,"RT @andrewbostom: 1/Restaurant owner, defying COVID-19 restrictions by Virginia Dem. Gov. Ralph Northam, scores legal victory https://t.co/…","NY, NY USA",None,None,2021-03-23 11:24:18
1374321100293763079,_Geeyan,"RT @nad0227: News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: https://t.co/K1dj8Z7q8x",honeymoon ave. | APLM,None,None,2021-03-23 11:24:18
