Author,Text,User Location,Country_Code,Tweet Country,created_at,Emotion
Johnfalcao4, : Krispy Kreme offering free doughnuts for getting vaccinated is like Marlboro offering free cigarettes for getting a flu shot.…,,None,None,2021-03-23 11:16:17,fear
flyfleance,And this insular exceptionalism comes from a PM whose lackadaisical mismanagement of  Covid in the GBR led to the vi… ,Manila,IND,None,2021-03-23 11:16:18,anger
ciadlcn, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,めんどくせㅤ ㅤ ㅤㅤ ㅤ ,None,None,2021-03-23 11:16:18,joy
_CrazyNairobian, _CN: Hyperglycemia Better Predictor of Severe COVID-19 Than Diabetes    …,Nairobi,None,None,2021-03-23 11:16:18,fear
SVanHoogstraten,_Jain_    Namaste Vinita_Jain_ - All the resources listed on this page ar… ,"Cape Town, South Africa",None,None,2021-03-23 11:16:18,fear
Swarkbells," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",London SE1,None,None,2021-03-23 11:16:18,anger
CoronaUpdateBot, : No ICU Beds Available As 10 Doctors Admitted With COVID-19 – KMPDU  ,,None,None,2021-03-23 11:16:18,fear
Sidnaazians13," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",SidNaaz heart ❤,None,None,2021-03-23 11:16:18,anger
shibuvij, : The  COVID-19 data explorer is an excellent resource if you would like to know what's going on further a…,भारत,None,None,2021-03-23 11:16:18,fear
almondfaith_," : MUST WATCH: Dr. Simone Gold, “The Covid-19 Vaccine, Explained”.

Please view the video on our website - then share widely…",Nigeria ,None,None,2021-03-23 11:16:19,fear
AliceAl09073904," _1: I’m Bruno Amato. I’m running for Congress to defeat Republican Kevin McCarthy, who voted AGAINST COVID-19 relief for thou…","La Quinta, CA,  LA Born. ",GBR,None,2021-03-23 11:16:19,fear
Ra1fq, : Results from a U.S. trial of AstraZeneca’s COVID-19 vaccine may have included “outdated information” and that could mean the co…,he/him,None,None,2021-03-23 11:16:19,fear
clickoncopy," _: instead of covid 19, high chance of diabetic perhaps? but who doesnt like donuts :)))","Toulouse, France",None,None,2021-03-23 11:16:20,fear
Maheenaahmed,"Yep, hello Roanokers!","Karachi, Pakistan",None,None,2021-03-23 11:16:20,neutral
jonfmiles," : This week we could witness the biggest sports crowd in the world since COVID-19 hit 

","Edinburgh, Scotland",None,None,2021-03-23 11:16:20,joy
i3JPRAiBZlTBYSb,"A rapid COVID-19 vaccine rollout backfired in some US states
",,USA,None,2021-03-23 11:16:21,fear
BsSickofthe," : BREAKING: The country sets another record-high increase in COVID-19 cases with 8,019 more reported by the DOH. This rai…",,None,None,2021-03-23 11:16:21,fear
Mole45, : COVID-19 won't even be close to the deadliest pandemic in human history. But if will by far be the dumbest.,Salford,None,None,2021-03-23 11:16:21,fear
hariannuh," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ",Asteroid B-612,PAK,None,2021-03-23 11:16:21,anger
DaviesDenoes,les go father ,zealand,None,None,2021-03-23 11:16:21,neutral
shehnaaz_edits," : France’s COVID-19 figures are going up at a 'vertiginous rate' and if the situation does not improve, further lockdown measure…",,None,None,2021-03-23 11:16:22,fear
man_rat_," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Tampa, FL",None,None,2021-03-23 11:16:22,anger
Tara19W," : This video being circulated is from June 2020. As of now, there has been no official announcement regarding a COVID-19…","London, England",None,None,2021-03-23 11:16:23,fear
ElenaSgarbossa, : COVID-19 has required us to work together better than ever before.,"Weston, FL 🇺🇸 / From 🇦🇷",None,None,2021-03-23 11:16:23,fear
CovidPlasmaIn, : #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,"Gurgaon, India",None,None,2021-03-23 11:16:23,fear
TeuxMadre," : Tundu Lissu, Tanzania's main opposition leader, says President John Magufuli’s death is a huge  opportunity to reverse a…",Wakanda TriState Area,None,None,2021-03-23 11:16:24,sadness
LashDeck, : If the Covid-19 Vaccines interview for a job  ,"Garissa, Kenya",None,None,2021-03-23 11:16:24,fear
SavageSabrinax, : Three fully vaccinated people catch COVID-19  ,"Michigan, USA",GBR,None,2021-03-23 11:16:24,fear
sjplep," : Being protected from COVID-19 is the most obvious benefit of getting vaccinated, but here's another one: free doughnuts. 

Star…",Citizen of Nowhere,None,None,2021-03-23 11:16:24,joy
MargoKowalczyk,"Gloria, gloria, in excelsis deo! 

This Catholic chant should go nicely here.","Toronto, Canada",IND,None,2021-03-23 11:16:25,joy
SalVadacchino1," : ”Most of highly ambitious scientists representing US had been research collaborators with China/WIV (e.g. Ralph Baric, Pe…","🇨🇦 Montréal, Québec 🇨🇦",None,None,2021-03-23 11:16:26,anger
GODKPTME,"During the COVID-19 pandemic the Sonowal govt created a commission of inquiry with
prominent economists,the 1st tab… ","East Rochester, NY",None,None,2021-03-23 11:16:26,fear
I_van_MN," : Even as the pace of vaccinations accelerates in the U.S., Covid-19 cases are increasing in 21 states and highly infectious…","Bandung, Indonesia",USA,None,2021-03-23 11:16:26,fear
92Hokie, :  want to hear how people in #Leeds aged 25 to 55 feel about getting their Covid-19 Vaccination. Please comple…,"Cincinnati, OH",None,None,2021-03-23 11:16:26,fear
Mickjmackey," : Situation at The Medical City.

Hospital has declared full capacity for COVID-19 patients. All 120 beds reserved for patien…","Melbourne, Victoria",CAN,None,2021-03-23 11:16:27,fear
gpwilliams," : Czech Republic reports nearly 3,000 suspected cases of COVID-19 reinfection ",rural Alabama,None,None,2021-03-23 11:16:27,fear
sourtooth, : US President  congratulated President  &amp,,USA,None,2021-03-23 11:16:27,fear
neesietweets," : Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…",America🇺🇸,None,None,2021-03-23 11:16:27,fear
RugenLumangaya, : At least three fully vaccinated Hawaiians caught COVID-19  via ,Perlas ng Silangan 🇵🇭,None,None,2021-03-23 11:16:28,fear
LeetongMikaela, : Wisconsin Republicans want to wrest control of COVID-19 relief money from Democratic Gov. Tony Evers …,,AUS,None,2021-03-23 11:16:28,fear
DeeDeeDoolan," : President queries Tanzania coronavirus kits after goat test

President John Magufuli rejected US COVID-19 tests after he s…",Sheffield/GBR/Europe,None,None,2021-03-23 11:16:28,fear
dt_brooks," : Free COVID-19 TESTING
TODAY, March 23, 9am-4pm
Imani Christian Academy
2150 East Hills Dr
Register …",,None,None,2021-03-23 11:16:28,fear
Hussain73331128, : In a span of one week I have lost people who taught me the bolts &amp,,None,None,2021-03-23 11:16:28,fear
stewardlinda10," : Being protected from COVID-19 is the most obvious benefit of getting vaccinated, but here's another one: free doughnuts. 

Star…",,None,None,2021-03-23 11:16:29,joy
AhmadRaniyah, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,None,None,2021-03-23 11:16:29,fear
EdiotImboko, : That is called Medical Martial Law and goes against everything in the Nuremberg Code. Watch trained and skilled staff lea…,,GBR,None,2021-03-23 11:16:30,fear
28nokora," : Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…",,None,None,2021-03-23 11:16:30,fear
olayinkaolamiju," : It's been over a year since  declared COVID-19 a global pandemic.  

Ahead of the March 23 national day of reflection, w…",Lagos,None,None,2021-03-23 11:16:30,fear
DPWIMM, : There are lots of different ways to take care of your mental health whilst we continue to face the challenges of Covid-19. The E…,,None,None,2021-03-23 11:16:31,fear
DrKoebz," : Hello _EAPRO ,  and  (official ambassador of Unicef Asia-Pacific region) just r…",Port Elizabeth,None,None,2021-03-23 11:16:31,fear
gf_fy2012,Meanwhile   going on air with anyone who will listen whining about Covid-19 crossing the border. Let's co… ,,None,None,2021-03-23 11:16:31,fear
achumi_tokivi, : This a a disgrace. How much more are people going to put up with before they realise that this is getting sinister …,"Nagaland, India",None,None,2021-03-23 11:16:31,fear
AmandaEverall2," : #PNG today received 8,000 doses of COVID-19 vaccine. This initial batch, provided by the Government of Australia, will be off…","Hamilton Hill, Perth (WA)",None,None,2021-03-23 11:16:32,fear
GAFCCommunity," : One year on from first lockdown, Britain grieves for COVID-19 dead  ",,None,None,2021-03-23 11:16:32,fear
jecssssss,what’s the most absurd and/or sensible tweet/fb post/ig post/soc med post about covid-19 (specifically about preven… ,Asgard,None,None,2021-03-23 11:16:34,fear
lindadoherty4, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,None,None,2021-03-23 11:16:34,fear
zeeshanjutt472, _tx: We just announced that the Philippines has secured 7 million additional doses of our COVID-19 vaccine through a new supply…, Pakistani Nation on #PakistanResolutionDay. He said that US-…,IND,None,None,joy
adarshgowdahba," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",Bengaluru ,None,None,2021-03-23 11:16:35,anger
aliceee__xo," : Witness to Boulder supermarket shooting tells  his son-in-law, daughter and grandchildren went to the pharmacy for a…",herts | UoN 🎓,None,None,2021-03-23 11:16:35,fear
bennhaminn,". As mentioned on our Parish Newsletter at the weekend, we are marking in our two parishes today th… ",NCR +,None,None,2021-03-23 11:16:35,fear
iveerasandhu," : Please join us in a minute’s silence at noon, honouring those lost to Covid-19 this year. We’d also like to hear from y…",india ,None,None,2021-03-23 11:16:35,joy
GayAALDS,"Serious question: how can data be ""outdated"" when it's less than a year old?? So many questions surrounding this la… ",Prince Georges County MD,"Punjab, Pakistan",None,2021-03-23 11:16:36,fear
LeahCassady," : The regulations for the next few months of Covid-19 restrictions are here

The Health Protection (Coronavirus, Restrictio…",Staffordshire,None,None,2021-03-23 11:16:36,fear
patham3008," : Whatever you've been through, let's come together to reflect, remember and celebrate the lives of everyone that has died…",,None,None,2021-03-23 11:16:36,sadness
JUSTICI42414733,Dr. Ala Stanford is the 1st African American female pediatric surgeon to be trained entirely in the US. She earned… ,,None,None,2021-03-23 11:16:37,joy
Im_X1," : Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…","MilwaGBRee, WI",None,None,2021-03-23 11:16:37,fear
FarhanCOBRA, : There are lots of different ways to take care of your mental health whilst we continue to face the challenges of Covid-19. The E…,Pakistan,None,None,2021-03-23 11:16:37,fear
EowynSlays," : AstraZeneca may have included outdated information from COVID-19 trial, NIAID says ",,None,None,2021-03-23 11:16:37,anger
GEORGEO25739258," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ", nuts of legal practice. The best advocate who led me in mos…,,None,None,anger
superg05a, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,"Atlantic Beach, FL",None,None,2021-03-23 11:16:37,fear
Ward864Ward,"&gt;&gt;&gt;
and sneeze carelessly.

Jameni can't we have the police notified juu the rate at which whatsapp groups of our v… ","Charlotte, NC ",None,None,2021-03-23 11:16:37,fear
DanceLikeLance, : The  COVID-19 data explorer is an excellent resource if you would like to know what's going on further a…,,PAK,None,2021-03-23 11:16:38,fear
shivu4717, : Someone is looking for a Nanny/House Manager in Lagos. The ideal nanny would be great at multi-tasking. The kids are age…,Bengaluru ,None,None,2021-03-23 11:16:38,neutral
UniversitiesGBR," : Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…",London,None,None,2021-03-23 11:16:38,fear
ProfEspie," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",Scotland,None,None,2021-03-23 11:16:38,anger
ishudaisy, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,South Korea,None,None,2021-03-23 11:16:38,joy
iamnottense, : Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery after he tests Covid-19 positive - Times of India …,"Texas, USA",None,None,2021-03-23 11:16:39,joy
leeedridge, : Iconic buildings in Stafford will be illuminated today to mark the first anniversary of the Covid-19 lockdown in the GBR …,"Sheffield, England",None,None,2021-03-23 11:16:39,fear
CIACOceania," _tokivi: During the COVID-19 pandemic the Sonowal govt created a commission of inquiry with
prominent economists,the 1st tabled r…",Papua New Guinea,GBR,None,2021-03-23 11:16:39,fear
kasiScribble," : Old Mutual plotting course to pay dividends, but keeping eye on Covid-19 ",Republic of Korea,None,None,2021-03-23 11:16:39,fear
camilleeedelfin,Today marks one year to the day of the GBR's first Covid-19 lockdown. We will be marking a minutes silence at 12 noo… ,katipunan • up diliman,None,None,2021-03-23 11:16:39,fear
Theroughman12, : at some point this sketch becomes jazz,"Michigan, USA",USA,None,2021-03-23 11:16:40,fear
vnczfr," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",QC? Tagum? Davao? anywhere??,GBR,None,2021-03-23 11:16:40,anger
King_Khan_,US Health Agency Questions AstraZeneca COVID-19 Vaccine Trial Results:  ,The Throne,None,None,2021-03-23 11:16:40,fear
BalloonStrings," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:16:41,anger
